id_espaco,rua,tipo_ibge,lat,lon,nome_estab
IBGE-280432,"TRAVESSA SAO CRISTOVAO VELHO, 70",Residencial,-10.910212,-37.0567,
IBGE-280434,"TRAVESSA SAO CRISTOVAO VELHO, 78",Residencial,-10.910179,-37.056755,
IBGE-280435,"TRAVESSA SAO CRISTOVAO VELHO, 904",Residencial,-10.910155,-37.056776,
IBGE-280436,"TRAVESSA SAO CRISTOVAO VELHO, 908",Residencial,-10.910082,-37.056825,
IBGE-280437,"TRAVESSA SAO CRISTOVAO VELHO, 912",Residencial,-10.910115,-37.056865,
IBGE-280438,"TRAVESSA SAO CRISTOVAO VELHO, 916",Residencial,-10.910127,-37.056907,
IBGE-280439,"TRAVESSA SAO CRISTOVAO VELHO, 920",Residencial,-10.91016,-37.056954,
IBGE-280470,"TRAVESSA SAO CRISTOVAO VELHO, 112",Loja/Comércio/Serviço,-10.910115,-37.057057,BAR
IBGE-280469,"TRAVESSA SAO CRISTOVAO VELHO, 112",Residencial,-10.910015,-37.057018,
IBGE-280468,"TRAVESSA SAO CRISTOVAO VELHO, 112",Residencial,-10.910015,-37.057001,
IBGE-280467,"TRAVESSA SAO CRISTOVAO VELHO, 112",Residencial,-10.91015,-37.057025,
IBGE-280466,"TRAVESSA SAO CRISTOVAO VELHO, 112",Residencial,-10.910056,-37.056999,
IBGE-280465,"TRAVESSA SAO CRISTOVAO VELHO, 112",Residencial,-10.910082,-37.056973,
IBGE-280464,"TRAVESSA SAO CRISTOVAO VELHO, 112",Residencial,-10.909891,-37.057072,
IBGE-280463,"TRAVESSA SAO CRISTOVAO VELHO, 112",Residencial,-10.910083,-37.057028,
IBGE-280462,"TRAVESSA SAO CRISTOVAO VELHO, 112",Residencial,-10.910134,-37.057034,
IBGE-280461,"TRAVESSA SAO CRISTOVAO VELHO, 112",Residencial,-10.91012,-37.057058,
IBGE-280460,"TRAVESSA SAO CRISTOVAO VELHO, 112",Residencial,-10.910115,-37.057057,
IBGE-280451,"TRAVESSA SAO CRISTOVAO VELHO, 120",Residencial,-10.909938,-37.057174,
IBGE-280450,"TRAVESSA SAO CRISTOVAO VELHO, 120",Residencial,-10.910108,-37.057085,
IBGE-280456,"TRAVESSA SAO CRISTOVAO VELHO, 126",Residencial,-10.910095,-37.057151,
IBGE-280455,"TRAVESSA SAO CRISTOVAO VELHO, 126",Residencial,-10.909986,-37.057125,
IBGE-280454,"TRAVESSA SAO CRISTOVAO VELHO, 126",Residencial,-10.910014,-37.057187,
IBGE-280453,"TRAVESSA SAO CRISTOVAO VELHO, 126",Residencial,-10.910063,-37.057101,
IBGE-280452,"TRAVESSA SAO CRISTOVAO VELHO, 126",Residencial,-10.910019,-37.057213,
IBGE-280457,"TRAVESSA SAO CRISTOVAO VELHO, 424",Residencial,-10.910122,-37.05723,
IBGE-280458,"TRAVESSA SAO CRISTOVAO VELHO, 0",Loja/Comércio/Serviço,-10.910143,-37.057249,LOJA
IBGE-280459,"TRAVESSA SAO CRISTOVAO VELHO, 428",Residencial,-10.910143,-37.057204,
IBGE-280404,"TRAVESSA SAO CRISTOVAO VELHO, 882",Residencial,-10.910247,-37.056476,
IBGE-280405,"TRAVESSA SAO CRISTOVAO VELHO, 882",Residencial,-10.910228,-37.056497,
IBGE-280406,"TRAVESSA SAO CRISTOVAO VELHO, 44",Residencial,-10.910248,-37.056484,
IBGE-280418,"TRAVESSA SAO CRISTOVAO VELHO, 58",Residencial,-10.910218,-37.056573,
IBGE-280420,"TRAVESSA SAO CRISTOVAO VELHO, 64",Residencial,-10.909942,-37.056593,
IBGE-280424,"TRAVESSA SAO CRISTOVAO VELHO, 64",Residencial,-10.910123,-37.056667,
IBGE-280426,"TRAVESSA SAO CRISTOVAO VELHO, 68",Residencial,-10.910196,-37.056632,
IBGE-280427,"TRAVESSA SAO CRISTOVAO VELHO, 68",Residencial,-10.910099,-37.056677,
IBGE-280428,"TRAVESSA SAO CRISTOVAO VELHO, 68",Residencial,-10.910218,-37.05665,
IBGE-280257,"BECO DE OFICINAS DE CARRO, 251",Loja/Comércio/Serviço,-10.908798,-37.056887,OFICINA
IBGE-189337267,"BECO DE OFICINAS DE CARRO, 0",Loja/Comércio/Serviço,-10.908722,-37.057029,PERFORMANCE FUNILARIA E PINTURA
IBGE-189337271,"BECO DE OFICINAS DE CARRO, 251",Loja/Comércio/Serviço,-10.908722,-37.057029,MARCIO PINTURAS
IBGE-189337276,"BECO DE OFICINAS DE CARRO, 251",Loja/Comércio/Serviço,-10.908775,-37.056906,OFICINA
IBGE-280258,"BECO DE OFICINAS DE CARRO, 0",Loja/Comércio/Serviço,-10.90876,-37.057179,LOJA
IBGE-280259,"BECO DE OFICINAS DE CARRO, 0",Loja/Comércio/Serviço,-10.90876,-37.057179,LOJA
IBGE-280260,"BECO DE OFICINAS DE CARRO, 243",Loja/Comércio/Serviço,-10.908775,-37.057247,OFICINA
IBGE-280261,"BECO DE OFICINAS DE CARRO, 251",Loja/Comércio/Serviço,-10.908765,-37.056904,OFICINA
IBGE-280262,"BECO DE OFICINAS DE CARRO, 251",Loja/Comércio/Serviço,-10.90878,-37.056879,EDVALDO PINTURAS
IBGE-278617,"RUA CAPELA, 156",Serviço Público/Privado,-10.91121,-37.052553,EDIFICIO DE EDUCACAO RELIGIOSA
IBGE-278618,"RUA CAPELA, 164",Loja/Comércio/Serviço,-10.911103,-37.052626,CHARMOSA LINGERIE
IBGE-278626,"RUA CAPELA, 176",Loja/Comércio/Serviço,-10.911042,-37.052723,PRADO PARK ESTACIONAMENTO
IBGE-278628,"RUA CAPELA, 182",Loja/Comércio/Serviço,-10.910939,-37.052635,GRAFICA
IBGE-278629,"RUA CAPELA, 188",Loja/Comércio/Serviço,-10.910935,-37.052664,DOBERMAN CLOTHING
IBGE-278631,"RUA CAPELA, 196",Loja/Comércio/Serviço,-10.910875,-37.0526,OTICA CENTRAL
IBGE-278632,"RUA CAPELA, 200",Loja/Comércio/Serviço,-10.910863,-37.052574,LIVRARIA EVANGELICA MONTE SINAI
IBGE-278633,"RUA CAPELA, 204",Loja/Comércio/Serviço,-10.910812,-37.05255,OTICA PROVISION
IBGE-278634,"RUA CAPELA, 208",Loja/Comércio/Serviço,-10.910762,-37.052575,A ROSA MODA FEMININA
IBGE-278635,"RUA CAPELA, 212",Loja/Comércio/Serviço,-10.910703,-37.052496,OTICAS PARIS
IBGE-278636,"RUA CAPELA, 216",Loja/Comércio/Serviço,-10.910698,-37.05245,OTICA SOUZA
IBGE-278638,"RUA CAPELA, 224",Loja/Comércio/Serviço,-10.910625,-37.052529,OTICAS IMPERATRIZ
IBGE-278619,"RUA CAPELA, 164",Loja/Comércio/Serviço,-10.911061,-37.052631,GALERIA DE LOJAS
IBGE-189531603,"RUA CAPELA, 0",Loja/Comércio/Serviço,-10.91089,-37.05261,ESTABELECIMENTO VAGO
IBGE-278681,"RUA CAPELA, 0",Loja/Comércio/Serviço,-10.910502,-37.052566,GALERIA DE LOJAS
IBGE-278682,"RUA CAPELA, 302",Loja/Comércio/Serviço,-10.909974,-37.052582,FRANCI COLOR
IBGE-278683,"RUA CAPELA, 316",Loja/Comércio/Serviço,-10.909829,-37.05256,PIMENTA DE CHEIRO RESTAURANTE
IBGE-278684,"RUA CAPELA, 320",Loja/Comércio/Serviço,-10.909715,-37.052541,GALERIA DE LOJAS
IBGE-189531718,"RUA CAPELA, 288",Loja/Comércio/Serviço,-10.910108,-37.052554,CENTRO EMPRESARIAL ANANIAS
IBGE-277902,"RUA GERU, 383",Loja/Comércio/Serviço,-10.909347,-37.051612,JULY COSMETICO
IBGE-277904,"RUA GERU, 295",Loja/Comércio/Serviço,-10.909382,-37.052016,ESTACAO AR28 TORRE DA TIM
IBGE-277905,"RUA GERU, 318",Loja/Comércio/Serviço,-10.90944,-37.052153,PANIFICACAO E LANCHONETE REI DO PAO
IBGE-277906,"RUA GERU, 324",Loja/Comércio/Serviço,-10.90943,-37.052412,ESTACIONAMENTO DE AUTOMOVEL
IBGE-189531184,"RUA GERU, 310",Loja/Comércio/Serviço,-10.909396,-37.052083,RESTAURANTE PRATO FEITO
IBGE-189531186,"RUA GERU, 0",Galpão/Ruína/Obra,-10.909396,-37.052201,
IBGE-277923,"RUA GERU, 150",Loja/Comércio/Serviço,-10.90942,-37.050675,COLCHOES BOM SONO
IBGE-277924,"RUA GERU, 160",Loja/Comércio/Serviço,-10.909408,-37.050701,ECOBEACH
IBGE-277927,"RUA GERU, 190",Loja/Comércio/Serviço,-10.909423,-37.050884,BABUXI KIDS
IBGE-277929,"RUA GERU, 202",Loja/Comércio/Serviço,-10.909426,-37.05098,PRECO BOM
IBGE-277930,"RUA GERU, 206",Loja/Comércio/Serviço,-10.909448,-37.051102,PSIU PSIU ACESSORIOS
IBGE-277931,"RUA GERU, 210",Loja/Comércio/Serviço,-10.909441,-37.051068,REI DA MODA
IBGE-277932,"RUA GERU, 214",Loja/Comércio/Serviço,-10.90946,-37.051178,JEANS PONTO COM
IBGE-277933,"RUA GERU, 220",Loja/Comércio/Serviço,-10.909518,-37.051258,ESTABELECIMENTO VAGO
IBGE-277934,"RUA GERU, 226",Loja/Comércio/Serviço,-10.909451,-37.051258,MUNDO DO BEBE
IBGE-277935,"RUA GERU, 236",Loja/Comércio/Serviço,-10.909444,-37.051388,OTICA
IBGE-189531225,"RUA GERU, 0",Loja/Comércio/Serviço,-10.909515,-37.050821,ESTABELECIMENTO VAGO
IBGE-189531228,"RUA GERU, 226",Loja/Comércio/Serviço,-10.90943,-37.051344,LITORAL 655
IBGE-189531231,"RUA GERU, 226",Loja/Comércio/Serviço,-10.909434,-37.051347,SINCOVESE
IBGE-277942,"RUA GERU, 221",Loja/Comércio/Serviço,-10.909445,-37.051295,GALERIA DE LOJAS
IBGE-277943,"RUA GERU, 217",Loja/Comércio/Serviço,-10.909427,-37.051277,ESTACAO DA MODA
IBGE-277944,"RUA GERU, 193",Loja/Comércio/Serviço,-10.909336,-37.050934,LOJAS SANTA MARIA
IBGE-277947,"RUA GERU, 205",Loja/Comércio/Serviço,-10.909401,-37.051093,PAULISTAO
IBGE-277948,"RUA GERU, 181",Loja/Comércio/Serviço,-10.909276,-37.050872,LOJAS VESTY
IBGE-277951,"RUA GERU, 169",Loja/Comércio/Serviço,-10.909293,-37.050831,LUA DE MEL LOJA DE ROUPAS
IBGE-277952,"RUA GERU, 167",Loja/Comércio/Serviço,-10.909353,-37.050807,SOPHIA BELLA MODA
IBGE-277953,"RUA GERU, 165",Loja/Comércio/Serviço,-10.909327,-37.050712,LOJAS SAO JOSE
IBGE-277955,"RUA GERU, 151",Loja/Comércio/Serviço,-10.909396,-37.050599,BELLA BIANCA
IBGE-277956,"RUA GERU, 145",Loja/Comércio/Serviço,-10.909373,-37.050567,CONEXAO MODAS
IBGE-277957,"RUA GERU, 139",Loja/Comércio/Serviço,-10.909462,-37.050518,RESTAURANTE E LANCHONETE
IBGE-189531256,"RUA GERU, 211",Loja/Comércio/Serviço,-10.909423,-37.051177,TIA MARIA CONFORT
IBGE-189531259,"RUA GERU, 207",Loja/Comércio/Serviço,-10.909384,-37.051117,ESPACO DA MODA
IBGE-189531262,"RUA GERU, 163",Loja/Comércio/Serviço,-10.909359,-37.050703,VISUAL MODAS
IBGE-189531265,"RUA GERU, 157",Loja/Comércio/Serviço,-10.909412,-37.050673,COMPETIR
IBGE-278641,"RUA GERU, 359",Loja/Comércio/Serviço,-10.909539,-37.052694,ELETROCELL
IBGE-278642,"RUA GERU, 345",Loja/Comércio/Serviço,-10.909664,-37.052703,VIP CELL
IBGE-278643,"RUA GERU, 0",Loja/Comércio/Serviço,-10.90975,-37.052754,ESTACIONAMENTO DE AUTOMOVEIS
IBGE-278644,"RUA GERU, 0",Loja/Comércio/Serviço,-10.909447,-37.052234,BAR
IBGE-278645,"RUA GERU, 311",Loja/Comércio/Serviço,-10.909495,-37.052054,PRIME CELL
IBGE-278646,"RUA GERU, 305",Loja/Comércio/Serviço,-10.909444,-37.052028,ESTACIONAMENTO DE AUTOMOVEIS
IBGE-278647,"RUA GERU, 295",Loja/Comércio/Serviço,-10.909449,-37.051934,ESPORTE E LAZER
IBGE-278648,"RUA GERU, 285",Loja/Comércio/Serviço,-10.909564,-37.051972,ESTACIONAMENTO
IBGE-278649,"RUA GERU, 261",Loja/Comércio/Serviço,-10.909427,-37.051653,LOJA DE MAQUINA DE COSTURA
IBGE-278650,"RUA GERU, 255",Loja/Comércio/Serviço,-10.909336,-37.051643,RESTAURANTE
IBGE-278651,"RUA GERU, 269",Loja/Comércio/Serviço,-10.909401,-37.051444,TONY LANCHES
IBGE-189531616,"RUA GERU, 359",Loja/Comércio/Serviço,-10.909631,-37.052713,ESTABELECIMENTO VAZIO
IBGE-189531619,"RUA GERU, 339",Loja/Comércio/Serviço,-10.90953,-37.052418,ESTACIONAMENTO
IBGE-189531621,"RUA GERU, 319",Loja/Comércio/Serviço,-10.909681,-37.052477,OTICA
IBGE-189531623,"RUA GERU, 315",Loja/Comércio/Serviço,-10.909649,-37.052504,LINDA MULHER MODA FEMININA
IBGE-189531626,"RUA GERU, 319",Loja/Comércio/Serviço,-10.909569,-37.052358,LABORATORIO DE PROTESE DENTARIA
IBGE-189531629,"RUA GERU, 315",Loja/Comércio/Serviço,-10.909495,-37.052159,PIPPOS BAR
IBGE-189531632,"RUA GERU, 295",Residencial,-10.909491,-37.051963,
IBGE-277958,"RUA ITABAIANINHA, 351",Loja/Comércio/Serviço,-10.909458,-37.050268,SOUZAFARMA
IBGE-277959,"RUA ITABAIANINHA, 347",Loja/Comércio/Serviço,-10.909516,-37.050263,MARICOTA CALCADOS
IBGE-277960,"RUA ITABAIANINHA, 343",Loja/Comércio/Serviço,-10.909546,-37.050262,GRIFFE CALCADOS E ACESSORIOS
IBGE-277961,"RUA ITABAIANINHA, 339",Loja/Comércio/Serviço,-10.90961,-37.050265,JINPIN LOJA DE ACESSORIOS
IBGE-277962,"RUA ITABAIANINHA, 336",Loja/Comércio/Serviço,-10.90964,-37.050268,ATACADAO DAS BOLSAS
IBGE-277965,"RUA ITABAIANINHA, 327",Loja/Comércio/Serviço,-10.909725,-37.050217,MENINA MOCA LINGERIES
IBGE-277966,"RUA ITABAIANINHA, 323",Loja/Comércio/Serviço,-10.909757,-37.050257,LOJAO DOS COSMETICOS
IBGE-277967,"RUA ITABAIANINHA, 317",Loja/Comércio/Serviço,-10.909828,-37.050307,SHU YU COMERCIAL
IBGE-277968,"RUA ITABAIANINHA, 311",Loja/Comércio/Serviço,-10.909823,-37.050198,CRIATIVA MODAS
IBGE-277971,"RUA ITABAIANINHA, 283",Loja/Comércio/Serviço,-10.910205,-37.050463,MAGAZINELUIZA
IBGE-277976,"RUA ITABAIANINHA, 261",Loja/Comércio/Serviço,-10.910317,-37.050423,ASSOCIACAO SERGIPANA DE IMPRESA
IBGE-277977,"RUA ITABAIANINHA, 261",Loja/Comércio/Serviço,-10.910355,-37.050437,MEI LI RESTAURANTE E PASTELARIA
IBGE-189531290,"RUA ITABAIANINHA, 0",Serviço Público/Privado,-10.909642,-37.050251,ORTO IMPLANTES
IBGE-189531295,"RUA ITABAIANINHA, 305",Loja/Comércio/Serviço,-10.909902,-37.050214,ESTABELECIMENTO VAGO
IBGE-189531300,"RUA ITABAIANINHA, 299",Loja/Comércio/Serviço,-10.909984,-37.050254,LOJA TUDO AQUI E 17 A 90
IBGE-189531305,"RUA ITABAIANINHA, 293",Loja/Comércio/Serviço,-10.910263,-37.050502,ELITE MODAS
IBGE-189531310,"RUA ITABAIANINHA, 273",Loja/Comércio/Serviço,-10.910344,-37.050212,LOJA DE VARIEDADES
IBGE-189531313,"RUA ITABAIANINHA, 0",Serviço Público/Privado,-10.910267,-37.050585,SORRISO PREMIUM ODONTOLOGIA
IBGE-189531316,"RUA ITABAIANINHA, 0",Loja/Comércio/Serviço,-10.91027,-37.050413,MC LUNETTE
IBGE-189531319,"RUA ITABAIANINHA, 0",Loja/Comércio/Serviço,-10.910568,-37.050444,OTICA CHARMY
IBGE-278045,"RUA ITABAIANINHA, 217",Loja/Comércio/Serviço,-10.910547,-37.050283,SHOPPING BOX TABAJARA
IBGE-278046,"RUA ITABAIANINHA, 211",Loja/Comércio/Serviço,-10.910718,-37.050295,BASTINI LOJA DE MOVEIS
IBGE-278047,"RUA ITABAIANINHA, 205",Serviço Público/Privado,-10.910767,-37.050316,ODONTO CENTRO
IBGE-278049,"RUA ITABAIANINHA, 183",Loja/Comércio/Serviço,-10.910899,-37.050317,INFINITY ESTOFADOS
IBGE-278050,"RUA ITABAIANINHA, 177",Loja/Comércio/Serviço,-10.910977,-37.050306,LOJAS LUCAS
IBGE-278051,"RUA ITABAIANINHA, 171",Loja/Comércio/Serviço,-10.911046,-37.050329,ADILSON MOVEIS
IBGE-278052,"RUA ITABAIANINHA, 157",Loja/Comércio/Serviço,-10.91117,-37.050292,SHOPPING CENTRO
IBGE-278053,"RUA ITABAIANINHA, 155",Loja/Comércio/Serviço,-10.911291,-37.050352,SHOW MOVEIS
IBGE-278054,"RUA ITABAIANINHA, 149",Loja/Comércio/Serviço,-10.911206,-37.05019,BRILHANTE OURO
IBGE-278055,"RUA ITABAIANINHA, 145",Loja/Comércio/Serviço,-10.911252,-37.05023,OTICAS TAVARES
IBGE-278056,"RUA ITABAIANINHA, 143",Loja/Comércio/Serviço,-10.911375,-37.05024,ESTABELECIMENTO VAZIO
IBGE-278058,"RUA ITABAIANINHA, 141",Loja/Comércio/Serviço,-10.911195,-37.05037,AMORA ROUPAS E ACESSORIOS
IBGE-278057,"RUA ITABAIANINHA, 137",Loja/Comércio/Serviço,-10.911501,-37.050282,COMPANHIA DA FORMULA FARMACIA DE MANIPULACAO
IBGE-278048,"RUA ITABAIANINHA, 189",Loja/Comércio/Serviço,-10.910846,-37.050309,SERGISAT
IBGE-189531422,"RUA ITABAIANINHA, 199",Loja/Comércio/Serviço,-10.910811,-37.050306,FL MOVEIS E COLCHOES
IBGE-278059,"RUA LARANJEIRAS, 264",Serviço Público/Privado,-10.91163,-37.050431,CONSULTORIO DENTARIO
IBGE-278059,"RUA LARANJEIRAS, 264",Loja/Comércio/Serviço,-10.91163,-37.050431,GALERIA DE LOJAS
IBGE-278060,"RUA LARANJEIRAS, 266",Loja/Comércio/Serviço,-10.91163,-37.050508,LUXURY MODAS
IBGE-278061,"RUA LARANJEIRAS, 272",Loja/Comércio/Serviço,-10.911645,-37.05047,OTICA NOVA LUZ
IBGE-278062,"RUA LARANJEIRAS, 276",Loja/Comércio/Serviço,-10.911647,-37.050488,SEXSHOP MINHA MODA
IBGE-278063,"RUA LARANJEIRAS, 282",Loja/Comércio/Serviço,-10.911605,-37.050648,JUNIOR CONFECCAO
IBGE-278064,"RUA LARANJEIRAS, 290",Loja/Comércio/Serviço,-10.911648,-37.050688,OTICA STILUS
IBGE-278065,"RUA LARANJEIRAS, 296",Loja/Comércio/Serviço,-10.91167,-37.050723,LOUYSE JOUR
IBGE-278066,"RUA LARANJEIRAS, 304",Loja/Comércio/Serviço,-10.911626,-37.050778,GALERIA MAX
IBGE-278067,"RUA LARANJEIRAS, 308",Loja/Comércio/Serviço,-10.911659,-37.050812,ESTABELECIMENTO VAZIO
IBGE-278068,"RUA LARANJEIRAS, 308",Loja/Comércio/Serviço,-10.911648,-37.050839,CASA DOS SALGADOS
IBGE-278069,"RUA LARANJEIRAS, 312",Loja/Comércio/Serviço,-10.911562,-37.05095,O REI DO JEANS
IBGE-278070,"RUA LARANJEIRAS, 322",Loja/Comércio/Serviço,-10.911599,-37.050972,BASICO CHIC
IBGE-278071,"RUA LARANJEIRAS, 342",Loja/Comércio/Serviço,-10.911634,-37.051198,LITORAL 665
IBGE-278072,"RUA LARANJEIRAS, 332",Loja/Comércio/Serviço,-10.911613,-37.051048,GM PASTELARIA
IBGE-278075,"RUA LARANJEIRAS, 346",Loja/Comércio/Serviço,-10.911635,-37.051201,BIJOUARTS
IBGE-278077,"RUA LARANJEIRAS, 352",Loja/Comércio/Serviço,-10.911566,-37.05125,BASE CRED
IBGE-278078,"RUA LARANJEIRAS, 358",Loja/Comércio/Serviço,-10.911566,-37.05125,CHIQUERRIMA MODAS
IBGE-278079,"RUA LARANJEIRAS, 362",Serviço Público/Privado,-10.911582,-37.051332,ODONTO COMPANY
IBGE-189531453,"RUA LARANJEIRAS, 318",Loja/Comércio/Serviço,-10.911563,-37.050947,DISSE ME DISSE
IBGE-189531457,"RUA LARANJEIRAS, 326",Loja/Comércio/Serviço,-10.911612,-37.051014,GOLDEN FENIX
IBGE-278606,"RUA LARANJEIRAS, 418",Loja/Comércio/Serviço,-10.911565,-37.051856,WILSON SPORTS
IBGE-278608,"RUA LARANJEIRAS, 432",Loja/Comércio/Serviço,-10.911577,-37.051997,OTICA A POPULAR
IBGE-278609,"RUA LARANJEIRAS, 436",Loja/Comércio/Serviço,-10.911575,-37.05199,BRECHO
IBGE-278610,"RUA LARANJEIRAS, 448",Loja/Comércio/Serviço,-10.911583,-37.052064,SECRETARIA DO PATRIMONIO DA UNIAO
IBGE-278611,"RUA LARANJEIRAS, 450",Loja/Comércio/Serviço,-10.911624,-37.052181,GALERIA DE LOJAS
IBGE-278612,"RUA LARANJEIRAS, 458",Residencial,-10.911597,-37.052214,
IBGE-278613,"RUA LARANJEIRAS, 462",Loja/Comércio/Serviço,-10.9116,-37.052261,UNICA NEGOCIOS IMOBILIARIOS
IBGE-278614,"RUA LARANJEIRAS, 472",Loja/Comércio/Serviço,-10.911573,-37.052336,ESTACIONAMENTO E LANCHONETE
IBGE-278615,"RUA LARANJEIRAS, 482",Loja/Comércio/Serviço,-10.911525,-37.05249,SALAO DA IGREJA
IBGE-278616,"RUA LARANJEIRAS, 494",Religioso,-10.911532,-37.052466,IGREJA PRESBITERIANA DE ARACAJU
IBGE-189531578,"RUA LARANJEIRAS, 0",Loja/Comércio/Serviço,-10.911583,-37.051835,ESTACIONAMENTO
IBGE-189531579,"RUA LARANJEIRAS, 422",Serviço Público/Privado,-10.911616,-37.052015,AMOR SAUDE
IBGE-189531580,"RUA LARANJEIRAS, 444",Loja/Comércio/Serviço,-10.911578,-37.051987,OTICA EXPRESS BOA VISTA
IBGE-277897,"RUA SANTO AMARO, 403",Loja/Comércio/Serviço,-10.908912,-37.051536,FRANCI COLOR
IBGE-277898,"RUA SANTO AMARO, 399",Loja/Comércio/Serviço,-10.908991,-37.051509,USE CELL ACESSORIOS
IBGE-277899,"RUA SANTO AMARO, 395",Loja/Comércio/Serviço,-10.909026,-37.051497,CHEN VARIEDADES
IBGE-277901,"RUA SANTO AMARO, 385",Loja/Comércio/Serviço,-10.909276,-37.051567,ESTACIONAMENTO DE AUTOMOVEL
IBGE-277937,"RUA SANTO AMARO, 378",Loja/Comércio/Serviço,-10.909264,-37.051554,COCO ESPUMANTE RESTAURANTE
IBGE-277938,"RUA SANTO AMARO, 382",Loja/Comércio/Serviço,-10.909191,-37.051533,LOJA DE JOIAS E RELOGIOS
IBGE-277939,"RUA SANTO AMARO, 400",Loja/Comércio/Serviço,-10.909172,-37.051519,M M OTICA
IBGE-277940,"RUA SANTO AMARO, 0",Loja/Comércio/Serviço,-10.909081,-37.051549,LOJA DE BOLSAS ESCOLAR E DE VIAGEM
IBGE-277941,"RUA SANTO AMARO, 404",Loja/Comércio/Serviço,-10.908866,-37.051502,LOJA DE PRESENTES
IBGE-278017,"RUA SANTO AMARO, 254",Loja/Comércio/Serviço,-10.910467,-37.051591,OTICA NOVO OLHAR
IBGE-278018,"RUA SANTO AMARO, 258",Loja/Comércio/Serviço,-10.910351,-37.051494,OPTICA DESTAK
IBGE-278019,"RUA SANTO AMARO, 258",Loja/Comércio/Serviço,-10.910315,-37.05155,USE BY GRAZY
IBGE-278021,"RUA SANTO AMARO, 266",Loja/Comércio/Serviço,-10.9103,-37.05155,OTICAS UNIVERSAL
IBGE-278025,"RUA SANTO AMARO, 278",Loja/Comércio/Serviço,-10.910181,-37.051491,ATHALU ESPORTES
IBGE-278026,"RUA SANTO AMARO, 282",Loja/Comércio/Serviço,-10.910102,-37.051558,CH ATACADO E VAREJO
IBGE-278029,"RUA SANTO AMARO, 296",Serviço Público/Privado,-10.91,-37.051531,HOSPITAL DE OLHOS DE SERGIPE
IBGE-278030,"RUA SANTO AMARO, 302",Residencial,-10.909984,-37.051505,
IBGE-278030,"RUA SANTO AMARO, 302",Loja/Comércio/Serviço,-10.909984,-37.051505,OTICA
IBGE-278031,"RUA SANTO AMARO, 306",Loja/Comércio/Serviço,-10.909895,-37.051544,PONTO CERTO DAS MAQUINAS
IBGE-278032,"RUA SANTO AMARO, 320",Loja/Comércio/Serviço,-10.909845,-37.051542,MULTISTAR ATACADO E VAREJO
IBGE-278023,"RUA SANTO AMARO, 278",Serviço Público/Privado,-10.910172,-37.051498,CLINICA SORRIA AKI
IBGE-278034,"RUA SANTO AMARO, 322",Loja/Comércio/Serviço,-10.909734,-37.051596,BELLA OTICA
IBGE-189531385,"RUA SANTO AMARO, 266",Loja/Comércio/Serviço,-10.910241,-37.05158,PONTO DAS JOIAS
IBGE-189531388,"RUA SANTO AMARO, 278",Loja/Comércio/Serviço,-10.910179,-37.051532,CAPINHAS AJU
IBGE-189531391,"RUA SANTO AMARO, 286",Loja/Comércio/Serviço,-10.910058,-37.051548,ZYY ATACADO E VAREJO
IBGE-189531394,"RUA SANTO AMARO, 322",Loja/Comércio/Serviço,-10.909734,-37.051596,ESTABELECIMENTO VAGO
IBGE-278080,"RUA SANTO AMARO, 0",Loja/Comércio/Serviço,-10.911077,-37.051563,ESTACIONAMENTO E GALERIA
IBGE-278083,"RUA SANTO AMARO, 188",Loja/Comércio/Serviço,-10.910909,-37.051496,ESTACIONAMENTO
IBGE-278084,"RUA SANTO AMARO, 196",Loja/Comércio/Serviço,-10.910899,-37.051555,FIGUEIREDO NOVIDADES
IBGE-278085,"RUA SANTO AMARO, 206",Residencial,-10.910875,-37.051542,
IBGE-278085,"RUA SANTO AMARO, 206",Loja/Comércio/Serviço,-10.910875,-37.051542,OTICA
IBGE-278087,"RUA SANTO AMARO, 216",Loja/Comércio/Serviço,-10.910771,-37.051541,OTICA POINT DE VISTA E CLINICA DE OLHOS
IBGE-278089,"RUA SANTO AMARO, 228",Loja/Comércio/Serviço,-10.910668,-37.051537,THALU KIDS
IBGE-278090,"RUA SANTO AMARO, 232",Loja/Comércio/Serviço,-10.910614,-37.051552,OTICAS CAROL
IBGE-278082,"RUA SANTO AMARO, 184",Loja/Comércio/Serviço,-10.911045,-37.051538,LOJA DE ROUPAS
IBGE-278088,"RUA SANTO AMARO, 222",Loja/Comércio/Serviço,-10.910699,-37.051524,DANARTS
IBGE-109924034,"RUA SANTO AMARO, 212",Loja/Comércio/Serviço,-10.910875,-37.051569,PASTELARIA RUAN
IBGE-109924035,"RUA SANTO AMARO, 212",Residencial,-10.910742,-37.051554,
IBGE-278595,"RUA SANTO AMARO, 213",Loja/Comércio/Serviço,-10.910588,-37.051497,NAL BOX
IBGE-278596,"RUA SANTO AMARO, 207",Loja/Comércio/Serviço,-10.910821,-37.051486,GALERIA BELA
IBGE-278597,"RUA SANTO AMARO, 203",Loja/Comércio/Serviço,-10.910879,-37.051435,TEK PISOS
IBGE-278598,"RUA SANTO AMARO, 195",Loja/Comércio/Serviço,-10.910972,-37.051493,ESTACIONAMENTO
IBGE-278601,"RUA SANTO AMARO, 171",Loja/Comércio/Serviço,-10.911165,-37.051494,LOJA SIMBOLICA COTINGUIBA
IBGE-278602,"RUA SANTO AMARO, 155",Serviço Público/Privado,-10.911326,-37.051549,ORALMED LIFE
